countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,surfaceWaterBodyTypeCode,rbdIdentifier,rbdIdentifierScheme,confidentialityStatus,lat,lon,cArea
FR,FRFR05044300,euMonitoringSiteCode,FRFR05044300,euMonitoringSiteCode,LE CHALARD,FRFR49,euSurfaceWaterBodyCode,L'ISLE DE SA SOURCE AU CONFLUENT DE LA VALOUSE,riverWaterBody,P21,FRF,euRBDCode,F,45.55817,1.15467,43.695
FR,FRHR03017900,euMonitoringSiteCode,FRHR03017900,euMonitoringSiteCode,L'AUBE A EPAGNE 1,FRHR18,euSurfaceWaterBodyCode,L AUBE DU CONFLUENT DU LANDION  EXCLU  AU CONFLUENT DE LA VOIRE  EXCLU,riverWaterBody,M9/10,FRH,euRBDCode,F,48.39181,4.46142,43.627
FR,FR03017400,eionetMonitoringSiteCode,FR03017400,eionetMonitoringSiteCode,DIENVILLE,FRHR18,euSurfaceWaterBodyCode,L AUBE DU CONFLUENT DU LANDION  EXCLU  AU CONFLUENT DE LA VOIRE  EXCLU,riverWaterBody,M9/10,FRH,euRBDCode,F,48.3475,4.53038,43.627
FR,FRFR05143000,euMonitoringSiteCode,FRFR05143000,euMonitoringSiteCode,PLAISANCE,FRFR139,euSurfaceWaterBodyCode,LE RANCE DU CONFLUENT DU LIAMOU AU CONFLUENT DU TARN,riverWaterBody,P3,FRF,euRBDCode,F,43.92621,2.5445,43.5
FR,FRDR06133000,euMonitoringSiteCode,FRDR06133000,euMonitoringSiteCode,ISERE A SEEZ,FRDR372,euSurfaceWaterBodyCode,L ISERE DU BARRAGE DE TIGNES A LA CONFLUENCE AVEC LE VERSOYEN (ET RUISSEAU DE DAVIE ET DE SACHETTE),riverWaterBody,MP2,FRD,euRBDCode,F,45.61253,6.82525,43.47
FR,FRDR06129550,euMonitoringSiteCode,FRDR06129550,euMonitoringSiteCode,DROUDE A BRIGNON,FRDR12022,euSurfaceWaterBodyCode,RIVIERE LA DROUDE,riverWaterBody,TP6,FRD,euRBDCode,F,43.99203,4.21729,43.448
FR,FRCR02061500,euMonitoringSiteCode,FRCR02061500,euMonitoringSiteCode,LA MEURTHE À FRAIZE,FRCR277,euSurfaceWaterBodyCode,MEURTHE 1,riverWaterBody,TP4,FRC,euRBDCode,F,48.18442,6.97526,43.354
FR,FRHR03246920,euMonitoringSiteCode,FRHR03246920,euMonitoringSiteCode,L'AURE A MONCEAUX-EN-BESSIN 1,FRHR320,euSurfaceWaterBodyCode,L AURE DE SA SOURCE AUX PERTES,riverWaterBody,TP9,FRH,euRBDCode,F,49.23981,-0.69492,43.317
FR,FR04096700,eionetMonitoringSiteCode,FR04096700,eionetMonitoringSiteCode,NON DEFINI PONT 60,FRGR0366A,euSurfaceWaterBodyCode,LA CREUSE DEPUIS LA CONFLUENCE DE LA GARTEMPE JUSQU'A DESCARTES,riverWaterBody,TG9/21,FRG,euRBDCode,F,46.8508,0.76893,43.277
FR,FRFR05031600,euMonitoringSiteCode,FRFR05031600,euMonitoringSiteCode,CHAVENAT,FRFR34B,euSurfaceWaterBodyCode,LA TUDE,riverWaterBody,P14,FRF,euRBDCode,F,45.45384,0.18932,43.25
FR,FRHR03054000,euMonitoringSiteCode,FRHR03054000,euMonitoringSiteCode,LE LOING A SOUPPES-SUR-LOING 1,FRHR88A,euSurfaceWaterBodyCode,LE LOING DU CONFLUENT DE LA CLERY  EXCLU  AU CONFLUENT DE LA SEINE  EXCLU,riverWaterBody,M9,FRH,euRBDCode,F,48.18303,2.7283,43.238
FR,FRGR04093500,euMonitoringSiteCode,FRGR04093500,euMonitoringSiteCode,GARTEMPE À BESSINES-SUR-GARTEMPE,FRGR0410A,euSurfaceWaterBodyCode,LA GARTEMPE DEPUIS LA CONFLUENCE DE L'ARDOUR JUSQU'A LA CONFLUENCE AVEC LE VINCOU,riverWaterBody,M21,FRG,euRBDCode,F,46.11766,1.33838,43.169
FR,FRFR05133000,euMonitoringSiteCode,FRFR05133000,euMonitoringSiteCode,REALMONT,FRFR142B,euSurfaceWaterBodyCode,LE DADOU DE LA RETENUE DE RASSISSE AU CONFLUENT DE L'AGROS,riverWaterBody,M14/3-8,FRF,euRBDCode,F,43.76656,2.17535,43.103
FR,FRFR05133100,euMonitoringSiteCode,FRFR05133100,euMonitoringSiteCode,LA ROQUE,FRFR142B,euSurfaceWaterBodyCode,LE DADOU DE LA RETENUE DE RASSISSE AU CONFLUENT DE L'AGROS,riverWaterBody,M14/3-8,FRF,euRBDCode,F,43.76628,2.31689,43.103
FR,FRHR03053310,euMonitoringSiteCode,FRHR03053310,euMonitoringSiteCode,LA CLERY A SAINT-LOUP-DE-GONOIS 1,FRHR84,euSurfaceWaterBodyCode,LA CLERY DE SA SOURCE AU CONFLUENT DU LOING  EXCLU,riverWaterBody,P9,FRH,euRBDCode,F,48.05851,2.91475,43.079
FR,FRGR04184195,euMonitoringSiteCode,FRGR04184195,euMonitoringSiteCode,MOROS À CONCARNEAU,FRGR0085,euSurfaceWaterBodyCode,LE MOROS ET SES AFFLUENTS DEPUIS MELGVEN JUSQU'A LA MER,riverWaterBody,P12-B,FRG,euRBDCode,F,47.88381,-3.87512,43.019
FR,FRHR03037650,euMonitoringSiteCode,FRHR03037650,euMonitoringSiteCode,L'ARMANCON A TRONCHOY 1,FRHR65,euSurfaceWaterBodyCode,L ARMANCON DU CONFLUENT DU RUISSEAU DE BAON  EXCLU  AU CONFLUENT DE L ARMANCE  EXCLU,riverWaterBody,M10,FRH,euRBDCode,F,47.91321,3.93881,43.008
FR,FRGR04082920,euMonitoringSiteCode,FRGR04082920,euMonitoringSiteCode,MIOSSON À SMARVES,FRGR1887,euSurfaceWaterBodyCode,LE MIOSSON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE CLAIN,riverWaterBody,TP9,FRG,euRBDCode,F,46.52353,0.37226,42.955
FR,FRGR04134000,euMonitoringSiteCode,FRGR04134000,euMonitoringSiteCode,LAYON À SAINT-LAMBERT-DU-LATTAY,FRGR0527,euSurfaceWaterBodyCode,LE LAYON DEPUIS LA CONFLUENCE DU LYS JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,M12-A,FRG,euRBDCode,F,47.31625,-0.63167,42.952
FR,FRFR05101600,euMonitoringSiteCode,FRFR05101600,euMonitoringSiteCode,LES AJUSTONS,FRFR126A,euSurfaceWaterBodyCode,LE LOT DU CONFLUENT DU BRAMONT AU CONFLUENT DU DOULOU,riverWaterBody,GM19/8,FRF,euRBDCode,F,44.4907,3.24838,42.937
FR,FRFR05100000,euMonitoringSiteCode,FRFR05100000,euMonitoringSiteCode,LA MOTHE,FRFR126A,euSurfaceWaterBodyCode,LE LOT DU CONFLUENT DU BRAMONT AU CONFLUENT DU DOULOU,riverWaterBody,GM19/8,FRF,euRBDCode,F,44.44336,3.19896,42.937
FR,FRDR06139500,euMonitoringSiteCode,FRDR06139500,euMonitoringSiteCode,ARC A ARGENTINE,FRDR358,euSurfaceWaterBodyCode,L ARC DE L ARVAN A LA CONFLUENCE AVEC L ISERE,riverWaterBody,G2,FRD,euRBDCode,F,45.48227,6.29242,42.936
FR,FRCR02013000,euMonitoringSiteCode,FRCR02013000,euMonitoringSiteCode,L'ILL À OBERHERGHEIM,FRCR19,euSurfaceWaterBodyCode,ILL 4,riverWaterBody,G18/4,FRC,euRBDCode,F,47.96764,7.39857,42.609
FR,FRGR04034650,euMonitoringSiteCode,FRGR04034650,euMonitoringSiteCode,BEDAT À SAINT-LAURE,FRGR0264,euSurfaceWaterBodyCode,LE BEDAT DEPUIS GERZAT JUSQU'A LA CONFLUENCE AVEC LA MORGE,riverWaterBody,P17,FRG,euRBDCode,F,45.90017,3.29504,42.553
FR,FRFR05066000,euMonitoringSiteCode,FRFR05066000,euMonitoringSiteCode,COMBLAT,FRFR292,euSurfaceWaterBodyCode,LA CERE DE SA SOURCE AU CONFLUENT DE LA JORDANNE,riverWaterBody,P3,FRF,euRBDCode,F,44.9654,2.61522,42.463
FR,FRGR04190650,euMonitoringSiteCode,FRGR04190650,euMonitoringSiteCode,BLAVET À KERIEN,FRGR0092A,euSurfaceWaterBodyCode,LE BLAVET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA RETENUE DE KERNE UHEL,riverWaterBody,P12-B,FRG,euRBDCode,F,48.39158,-3.25106,42.345
FR,FRFR05158700,euMonitoringSiteCode,FRFR05158700,euMonitoringSiteCode,SEILH,FRFR154,euSurfaceWaterBodyCode,L'AUSSONNELLE,riverWaterBody,P14,FRF,euRBDCode,F,43.69647,1.3584,42.329
FR,FRGR04039000,euMonitoringSiteCode,FRGR04039000,euMonitoringSiteCode,DORE À DORAT,FRGR0231,euSurfaceWaterBodyCode,LA DORE DEPUIS COURPIERE JUSQU'A LA CONFLUENCE AVEC L'ALLIER,riverWaterBody,M15-17/3-21,FRG,euRBDCode,F,45.87818,3.48219,42.191
FR,FRHR03127370,euMonitoringSiteCode,FRHR03127370,euMonitoringSiteCode,LA SEINE A MERICOURT 4,FRHR230B,euSurfaceWaterBodyCode,LA SEINE DU CONFLUENT DE LA MAULDRE  EXCLU  AU CONFLUENT DE L EPTE  EXCLU,riverWaterBody,TG9,FRH,euRBDCode,F,49.02825,1.61844,42.163
FR,FR06069600,eionetMonitoringSiteCode,FR06069600,eionetMonitoringSiteCode,FIER A THONES 100 M AVAL PONT D 909,FRDR537,euSurfaceWaterBodyCode,LE FIER DU NOM A LA FILLIERE INCLUSE,riverWaterBody,M5,FRD,euRBDCode,F,45.8994,6.29142,42.1
FR,FRCR02082350,euMonitoringSiteCode,FRCR02082350,euMonitoringSiteCode,LA SEILLE À CHEMINOT,FRCR335,euSurfaceWaterBodyCode,SEILLE 4,riverWaterBody,M10,FRC,euRBDCode,F,48.94101,6.12433,42.068
FR,FRHR03040250,euMonitoringSiteCode,FRHR03040250,euMonitoringSiteCode,L'OZE A DARCEY 1,FRHR62B-F3350600,euSurfaceWaterBodyCode,L OZE,riverWaterBody,TP10,FRH,euRBDCode,F,47.53466,4.53974,42.02
FR,FRGR04051650,euMonitoringSiteCode,FRGR04051650,euMonitoringSiteCode,ARDOUX À CLERY-SAINT-ANDRE,FRGR0300,euSurfaceWaterBodyCode,L'ARDOUX DEPUIS ARDON JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P20,FRG,euRBDCode,F,47.81678,1.78372,42.018
FR,FRHR03271965,euMonitoringSiteCode,FRHR03271965,euMonitoringSiteCode,L'AIRON A LES LOGES-MARCHIS 2,FRHR347,euSurfaceWaterBodyCode,L AIRON DE SA SOURCE AU CONFLUENT DE LA SELUNE  EXCLU,riverWaterBody,P12-B,FRH,euRBDCode,F,48.55215,-1.07696,41.826
FR,FRDR06101205,euMonitoringSiteCode,FRDR06101205,euMonitoringSiteCode,ORON A SAINT BARTHELEMY,FRDR466A,euSurfaceWaterBodyCode,L ORON + RAILLE DE LA SOURCE A ST BARTHEMEMY DE BEAUREPAIRE,riverWaterBody,P5,FRD,euRBDCode,F,45.34076,5.09265,41.743
FR,FRFR05140000,euMonitoringSiteCode,FRFR05140000,euMonitoringSiteCode,ST-AGNAN,FRFR147,euSurfaceWaterBodyCode,L'AGOUT DU LAC DE LA RAVIEGE AU LIEU-DIT LA FONTAINE DOUCE,riverWaterBody,M3/8,FRF,euRBDCode,F,43.63913,2.48022,41.691
FR,FRB1R02118000,euMonitoringSiteCode,FRB1R02118000,euMonitoringSiteCode,LA MEUSE À LUMES,FRB1R476,euSurfaceWaterBodyCode,MEUSE 7,riverWaterBody,TG22/10,FRB1,euRBDCode,F,49.73845,4.77488,41.586
FR,FRHR03084470,euMonitoringSiteCode,FRHR03084470,euMonitoringSiteCode,LA SEINE A MAISONS-LAFFITTE 1,FRHR155B,euSurfaceWaterBodyCode,LA SEINE DU CONFLUENT DU RU D ENGHIEN  EXCLU  AU CONFLUENT DE L OISE  EXCLU,riverWaterBody,TG9,FRH,euRBDCode,F,48.94445,2.15775,41.491
FR,FRGR04027200,euMonitoringSiteCode,FRGR04027200,euMonitoringSiteCode,ALLIER À SAINT-CHRISTOPHE-D'ALLIER,FRGR0141A,euSurfaceWaterBodyCode,L'ALLIER DEPUIS LANGOGNE JUSQU'A LA RETENUE DE POUTES,riverWaterBody,M3,FRG,euRBDCode,F,44.83873,3.73881,41.457
FR,FRAR01097000,euMonitoringSiteCode,FRAR01097000,euMonitoringSiteCode,LA TERNOISE À AUCHY LES HESDIN (62),FRAR66,euSurfaceWaterBodyCode,TERNOISE,riverWaterBody,P9-A,FRA,euRBDCode,F,50.39757,2.10262,41.418
FR,FRAR01046000,euMonitoringSiteCode,FRAR01046000,euMonitoringSiteCode,LA SENSEE CANALISÉE À FÉRIN (59),FRAR11,euSurfaceWaterBodyCode,CANAL DU NORD,riverWaterBody,M9,FRA,euRBDCode,F,50.32242,3.07226,41.289
FR,FRDR06148200,euMonitoringSiteCode,FRDR06148200,euMonitoringSiteCode,ISERE A EYMEUX,FRDR312,euSurfaceWaterBodyCode,L ISERE DE LA BOURNE AU RHONE,riverWaterBody,TG5/2,FRD,euRBDCode,F,45.08497,5.18352,41.27
FR,FRDR06149500,euMonitoringSiteCode,FRDR06149500,euMonitoringSiteCode,ISERE A CHATEAUNEUF SUR ISERE,FRDR312,euSurfaceWaterBodyCode,L ISERE DE LA BOURNE AU RHONE,riverWaterBody,TG5/2,FRD,euRBDCode,F,45.0186,4.93672,41.27
FR,FRFR05104000,euMonitoringSiteCode,FRFR05104000,euMonitoringSiteCode,ST- LEGER,FRFR300A,euSurfaceWaterBodyCode,LA GARONNE DU CONFLUENT DU GERS AU CONFLUENT DU LOT,riverWaterBody,TG14/1,FRF,euRBDCode,F,44.28882,0.32043,41.182
FR,FRFR05111500,euMonitoringSiteCode,FRFR05111500,euMonitoringSiteCode,STE-MARIE,FRFR300A,euSurfaceWaterBodyCode,LA GARONNE DU CONFLUENT DU GERS AU CONFLUENT DU LOT,riverWaterBody,TG14/1,FRF,euRBDCode,F,44.2486,0.39314,41.182
FR,FRDR06137200,euMonitoringSiteCode,FRDR06137200,euMonitoringSiteCode,ISERE A GRESY SUR ISERE,FRDR354B,euSurfaceWaterBodyCode,ISERE DE L ARLY AU BREDA,riverWaterBody,TG5/2,FRD,euRBDCode,F,45.58403,6.27015,41.102
FR,FRDR06053800,euMonitoringSiteCode,FRDR06053800,euMonitoringSiteCode,SAONE A SAINT BERNARD,FRDR1807B,euSurfaceWaterBodyCode,LA SAONE DE VILLEFRANCHE SUR SAONE A LA CONFLUENCE AVEC LE RHONE,riverWaterBody,TG15,FRD,euRBDCode,F,45.94411,4.72894,41.096
FR,FRDR06059500,euMonitoringSiteCode,FRDR06059500,euMonitoringSiteCode,SAONE A LYON,FRDR1807B,euSurfaceWaterBodyCode,LA SAONE DE VILLEFRANCHE SUR SAONE A LA CONFLUENCE AVEC LE RHONE,riverWaterBody,TG15,FRD,euRBDCode,F,45.79654,4.83191,41.096
FR,FRCR02001700,euMonitoringSiteCode,FRCR02001700,euMonitoringSiteCode,LE RHIN À GAMBSHEIM,FRCR3,euSurfaceWaterBodyCode,RHIN 3,riverWaterBody,TTGA,FRC,euRBDCode,F,48.68385,7.91647,41.02
FR,FRDR06179000,euMonitoringSiteCode,FRDR06179000,euMonitoringSiteCode,ORBIEL A VILLALIER,FRDR185,euSurfaceWaterBodyCode,L ORBIEL,riverWaterBody,M14/3-8,FRD,euRBDCode,F,43.25522,2.41065,40.901
FR,FRDR06016940,euMonitoringSiteCode,FRDR06016940,euMonitoringSiteCode,BIETRE A BRAZEY EN PLAINE,FRDR10142,euSurfaceWaterBodyCode,RIVIERE LA BIETRE,riverWaterBody,TP15,FRD,euRBDCode,F,47.15045,5.20079,40.71
FR,FRFR05068645,euMonitoringSiteCode,FRFR05068645,euMonitoringSiteCode,LA ROCHENIE,FRFR499,euSurfaceWaterBodyCode,LE MARS,riverWaterBody,P3,FRF,euRBDCode,F,45.18511,2.56977,40.68
FR,FRFR05211900,euMonitoringSiteCode,FRFR05211900,euMonitoringSiteCode,BLAZY,FRFR432,euSurfaceWaterBodyCode,LA BAYSE,riverWaterBody,P14,FRF,euRBDCode,F,43.28013,-0.50064,40.669
FR,FRFR05142100,euMonitoringSiteCode,FRFR05142100,euMonitoringSiteCode,ALBI,FRFR314B,euSurfaceWaterBodyCode,LE TARN DU CONFLUENT DU SARLAN (INCLUS) AU CONFLUENT DU MERIGOT (INCLUS),riverWaterBody,TG14/3-11,FRF,euRBDCode,F,43.94778,2.12509,40.557
FR,FR03025650,eionetMonitoringSiteCode,FR03025650,eionetMonitoringSiteCode,CLAMECY,FRHR47,euSurfaceWaterBodyCode,LE BEUVRON DE SA SOURCE AU CONFLUENT DE L YONNE  EXCLU,riverWaterBody,M10,FRH,euRBDCode,F,47.4564,3.5148,40.488
FR,FRHR03025238,euMonitoringSiteCode,FRHR03025238,euMonitoringSiteCode,LE BEUVRON A OUAGNE 1,FRHR47,euSurfaceWaterBodyCode,LE BEUVRON DE SA SOURCE AU CONFLUENT DE L YONNE  EXCLU,riverWaterBody,M10,FRH,euRBDCode,F,47.39892,3.49416,40.488
FR,FRDR06175320,euMonitoringSiteCode,FRDR06175320,euMonitoringSiteCode,BERRE A PORTEL DES CORBIERES,FRDR208,euSurfaceWaterBodyCode,LA BERRE,riverWaterBody,TP6,FRD,euRBDCode,F,43.04984,2.89961,40.423
FR,FRFR05004000,euMonitoringSiteCode,FRFR05004000,euMonitoringSiteCode,SAINT JULIEN,FRFR22,euSurfaceWaterBodyCode,LA BOUTONNE DU CONFLUENT DE LA BELLE AU CONFLUENT DE LA NIE,riverWaterBody,P9,FRF,euRBDCode,F,45.9341,-0.49549,40.404
FR,FRDR06159390,euMonitoringSiteCode,FRDR06159390,euMonitoringSiteCode,ASSE A ORAISON,FRDR271,euSurfaceWaterBodyCode,L ASSE DU SEUIL DE NORANTE A LA CONFLUENCE AVEC LA DURANCE,riverWaterBody,GM6/2-7,FRD,euRBDCode,F,43.87868,5.9093,40.374
FR,FRFR05176850,euMonitoringSiteCode,FRFR05176850,euMonitoringSiteCode,MEROUS,FRFR183,euSurfaceWaterBodyCode,LE VOLP,riverWaterBody,P14/1,FRF,euRBDCode,F,43.17018,1.11771,40.327
FR,FRFR05126000,euMonitoringSiteCode,FRFR05126000,euMonitoringSiteCode,FLOIRAC,FRFR202,euSurfaceWaterBodyCode,L'AVEYRON DU CONFLUENT DE L'ALZOU DE SANVENSA AU CONFLUENT DU VIAUR,riverWaterBody,M3/19,FRF,euRBDCode,F,44.28561,2.00109,40.237
FR,FRFR05029000,euMonitoringSiteCode,FRFR05029000,euMonitoringSiteCode,GRIMARD,FRFR36,euSurfaceWaterBodyCode,LA SAYE DE SA SOURCE AU CONFLUENT DE L'ISLE,riverWaterBody,P14,FRF,euRBDCode,F,45.01419,-0.29189,40.223
FR,FRHR03216000,euMonitoringSiteCode,FRHR03216000,euMonitoringSiteCode,LA SAAINE A LONGUEIL 1,FRHR168,euSurfaceWaterBodyCode,LA SAÂNE DE SA SOURCE A L EMBOUCHURE,riverWaterBody,P9-A,FRH,euRBDCode,F,49.88272,0.95281,40.129
FR,FRGR04113620,euMonitoringSiteCode,FRGR04113620,euMonitoringSiteCode,BIENNE À COULOMBIERS,FRGR0469,euSurfaceWaterBodyCode,LA BIENNE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA SARTHE,riverWaterBody,P9,FRG,euRBDCode,F,48.28066,0.1429,40.095
FR,FRDR06022000,euMonitoringSiteCode,FRDR06022000,euMonitoringSiteCode,ALLAINE A MORVILLARS,FRDR630A,euSurfaceWaterBodyCode,L ALLAINE (DE LA SOURCE A LA BOURBEUSE),riverWaterBody,P5,FRD,euRBDCode,F,47.54798,6.93411,40.084
FR,FRDR06207000,euMonitoringSiteCode,FRDR06207000,euMonitoringSiteCode,GISCLE A COGOLIN,FRDR100B,euSurfaceWaterBodyCode,LA GISCLE DE LA CONFLUENCE AVEC LA MOLE A LA MER,riverWaterBody,TP6,FRD,euRBDCode,F,43.2545,6.55242,4.998
FR,FRHLF3007993,euMonitoringSiteCode,FRHLF3007993,euMonitoringSiteCode,BARRAGE DE PANNECIÈRE - CHAUMARD,FRHL68,euSurfaceWaterBodyCode,BARRAGE DE PANNECIERE   CHAUMARD,lakeWaterBody,A5,FRH,euRBDCode,F,47.14766,3.89948,4.773
FR,FRFR05042085,euMonitoringSiteCode,FRFR05042085,euMonitoringSiteCode,LE MAS,FRFRR46B_1,euSurfaceWaterBodyCode,RUISSEAU D'ARNAC,riverWaterBody,TP21,FRF,euRBDCode,F,45.41717,1.34905,4.651
FR,FRHLF1197503,euMonitoringSiteCode,FRHLF1197503,euMonitoringSiteCode,BARRAGE-RÉSERVOIR AUBE - LAC AMANCE,FRHL03,euSurfaceWaterBodyCode,BARRAGE RESERVOIR AUBE   LAC AMANCE,lakeWaterBody,A7b,FRH,euRBDCode,F,48.34438,4.50546,4.5
FR,FRFR05069000,euMonitoringSiteCode,FRFR05069000,euMonitoringSiteCode,BORT,FRFR347B,euSurfaceWaterBodyCode,LA DORDOGNE DE LA RETENUE DE BORT-LES-ORGUES AU BARRAGE DE MAREGES,riverWaterBody,M3,FRF,euRBDCode,F,45.39361,2.49468,4.431
FR,FRDR06209900,euMonitoringSiteCode,FRDR06209900,euMonitoringSiteCode,SIAGNE A MANDELIEU LA NAPOULE,FRDR95B,euSurfaceWaterBodyCode,LA SIAGNE DU PARC D ACTIVITE DE LA SIAGNE A LA MER,riverWaterBody,GM6/2-7,FRD,euRBDCode,F,43.54921,6.94317,4.402
FR,FRDR06580184,euMonitoringSiteCode,FRDR06580184,euMonitoringSiteCode,OIGNIN A SAMOGNAT,FRDR494,euSurfaceWaterBodyCode,L OIGNIN DU BARRAGE DE CHARMINES A SA CONFLUENCE AVEC L AIN,riverWaterBody,M5,FRD,euRBDCode,F,46.29107,5.5892,4.389
FR,FRDR06800012,euMonitoringSiteCode,FRDR06800012,euMonitoringSiteCode,SIERROZ A AIX LES BAINS,FRDR526B,euSurfaceWaterBodyCode,LE SIERROZ DE LA CONFLUENCE AVEC LA DEISSE AU LAC DU BOURGET,riverWaterBody,P5,FRD,euRBDCode,F,45.70673,5.90508,4.247
FR,FRGLJ932500T,euMonitoringSiteCode,FRGLJ932500T,euMonitoringSiteCode,RETENUE D'ARZAL,FRGL058,euSurfaceWaterBodyCode,RETENUE D'ARZAL,lakeWaterBody,A6b,FRG,euRBDCode,F,47.50401,-2.36492,4.237
FR,FRFLS42-4003,euMonitoringSiteCode,FRFLS42-4003,euMonitoringSiteCode,ETANG DE SOUSTONS,FRFL89,euSurfaceWaterBodyCode,ETANG DE SOUSTONS,lakeWaterBody,N10,FRF,euRBDCode,F,43.7705,-1.32787,4.19
FR,FRDLU2015043,euMonitoringSiteCode,FRDLU2015043,euMonitoringSiteCode,SAINT-POINT,FRDL12,euSurfaceWaterBodyCode,LAC DE SAINT-POINT,lakeWaterBody,N4,FRD,euRBDCode,F,46.80601,6.3031,4.071
FR,FRFLO4055003,euMonitoringSiteCode,FRFLO4055003,euMonitoringSiteCode,LAC DE LA RAVIEGE,FRFL84,euSurfaceWaterBodyCode,LAC DE LA RAVIEGE,lakeWaterBody,A5,FRF,euRBDCode,F,43.60171,2.63846,4.035
FR,FRGR04057200,euMonitoringSiteCode,FRGR04057200,euMonitoringSiteCode,TARDES À SAINT-ORADOUX-PRES-CROCQ,FRGR0316,euSurfaceWaterBodyCode,LA TARDES ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A CHAMBON-SUR-VOUEIZE,riverWaterBody,P21,FRG,euRBDCode,F,45.88056,2.36242,396.914
FR,FRGR04067625,euMonitoringSiteCode,FRGR04067625,euMonitoringSiteCode,THEOLS À MEUNET-PLANCHES,FRGR0340A,euSurfaceWaterBodyCode,LA THEOLS ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A ISSOUDUN,riverWaterBody,P9,FRG,euRBDCode,F,46.86804,1.95028,395.765
FR,FRAR01041000,euMonitoringSiteCode,FRAR01041000,euMonitoringSiteCode,LA SCARPE CANALISÉE À NIVELLES (59),FRAR49,euSurfaceWaterBodyCode,SCARPE CANALISEE AVAL,riverWaterBody,GM20,FRA,euRBDCode,F,50.47017,3.46609,39.936
FR,FRDR06016500,euMonitoringSiteCode,FRDR06016500,euMonitoringSiteCode,OUCHE A ECHENON,FRDR646,euSurfaceWaterBodyCode,L OUCHE DE L AMONT DU LAC KIR A LA CONFLUENCE AVEC LA SAONE,riverWaterBody,M10,FRD,euRBDCode,F,47.11399,5.2803,39.864
FR,FRDR06012055,euMonitoringSiteCode,FRDR06012055,euMonitoringSiteCode,TILLE A TIL CHATEL,FRDR651,euSurfaceWaterBodyCode,LA TILLE DU PONT RION A LA NORGES,riverWaterBody,M10,FRD,euRBDCode,F,47.51337,5.19745,39.809
FR,FRDR06012600,euMonitoringSiteCode,FRDR06012600,euMonitoringSiteCode,TILLE A CESSEY SUR TILLE,FRDR651,euSurfaceWaterBodyCode,LA TILLE DU PONT RION A LA NORGES,riverWaterBody,M10,FRD,euRBDCode,F,47.28046,5.21754,39.809
FR,FRCR02076180,euMonitoringSiteCode,FRCR02076180,euMonitoringSiteCode,L'ESCHE À MARTINCOURT (SAINT-JEAN),FRCR338,euSurfaceWaterBodyCode,ESCHE 1,riverWaterBody,TP10,FRC,euRBDCode,F,48.8526,5.93184,39.804
FR,FRFR05094810,euMonitoringSiteCode,FRFR05094810,euMonitoringSiteCode,LIVINHAC,FRFR318A,euSurfaceWaterBodyCode,LE LOT DU CONFLUENT DU DOURDOU AU CONFLUENT DE LA DIEGE,riverWaterBody,G3/19-8,FRF,euRBDCode,F,44.58552,2.2297,39.764
FR,FRDR06115090,euMonitoringSiteCode,FRDR06115090,euMonitoringSiteCode,ARDECHE A VALLON PONT D ARC,FRDR411B,euSurfaceWaterBodyCode,L ARDECHE DE LA CONFLUENCE DE L IBIE AU RHONE,riverWaterBody,GM6/8,FRD,euRBDCode,F,44.38621,4.40824,39.758
FR,FRDR06115700,euMonitoringSiteCode,FRDR06115700,euMonitoringSiteCode,ARDECHE A SAINT JULIEN DE PEYROLAS,FRDR411B,euSurfaceWaterBodyCode,L ARDECHE DE LA CONFLUENCE DE L IBIE AU RHONE,riverWaterBody,GM6/8,FRD,euRBDCode,F,44.28374,4.59791,39.758
FR,FRHR03078110,euMonitoringSiteCode,FRHR03078110,euMonitoringSiteCode,L'YERRES A COURTOMER 1,FRHR101,euSurfaceWaterBodyCode,L YERRES DU CONFLUENT DE L YVRON  EXCLU  AU CONFLUENT DU RU DU CORNILLOT  INCLUS,riverWaterBody,M9,FRH,euRBDCode,F,48.65095,2.9034,39.698
FR,FRHR03254370,euMonitoringSiteCode,FRHR03254370,euMonitoringSiteCode,LA DOUVE A PICAUVILLE 2,FRHR326,euSurfaceWaterBodyCode,LA DOUVE DU CONFLUENT DE LA SCYE  EXCLU  AU CONFLUENT DE LA TAUTE  EXCLU,riverWaterBody,M9,FRH,euRBDCode,F,49.35783,-1.37149,39.663
FR,FRGR04196008,euMonitoringSiteCode,FRGR04196008,euMonitoringSiteCode,LIE À PLUMIEUX,FRGR0131,euSurfaceWaterBodyCode,LE LIE DEPUIS LA MOTTE JUSQU'A LA CONFLUENCE AVEC L'OUST,riverWaterBody,M12-A,FRG,euRBDCode,F,48.11363,-2.65281,39.651
